parcel_id,zoning,lot_sqft
5278377,RD (f12.0; a370; d0.4),3996
5278669,RD (f12.0; a370; d0.4),3997
5279136,RD (f13.5; a510; d0.45),4731
5279262,RS (f15.0) (x246),4904
5279545,RS (x245),9875
5279820,RD (f13.5; a510; d0.45),41970
5280665,RD (f13.5; a510; d0.45),4731
5281300,RD (f13.5; a510; d0.45),9747
5281408,RS (f15.0) (x246),3814
5282470,RS (f15.0) (x247),2374
5281459,CR 2.5 (c2.5; r2.5) SS2  (x2572),8719
5281815,RS (f15.0) (x246),2892
5281877,RD (f13.5; a510; d0.45),7097
5282355,RD (f13.5; a510; d0.45),8997
5282693,RD (f13.5; a510; d0.45),60549
5282772,OR,4755
5283126,RS (f15.0) (x247),2537
5283172,RD (f13.5; a510; d0.45),6626
5283289,RD (f13.5; a510; d0.45),5365
5283388,RS (f15.0) (x247),4418
5283641,RD (f13.5; a510; d0.45),6498
5283857,RD (f13.5; a510; d0.45),7427
5284158,RD (f13.5; a510; d0.45),5045
5284381,RD (f13.5; a510; d0.45),21984
5284520,RD (f13.5; a510; d0.45),7516
5284706,RD (f13.5; a510; d0.45),17459
5284911,RD (f13.5; a510; d0.45),6623
5284983,RD (f9.0; a275),3077
5285000,RD (f13.5; a510; d0.45),7632
5285032,RD (f9.0; a275),3077
5285134,RD (f13.5; a510; d0.45),3600
5285187,RD (f9.0; a275),5800
5285306,RD (f13.5; a510; d0.45),3599
5286259,RD (f13.5; a510; d0.45),6602
5286333,RD (f13.5; a510; d0.45),6602
5286413,RD (f13.5; a510; d0.45),3599
5310286,RD (f13.5; a510; d0.45),6090
5285662,RD (f13.5; a510; d0.45),4997
5285735,RD (f13.5; a510; d0.45),6079
5285787,RD (f7.5; a200; d0.4) (x665),2589
5285839,RD (f13.5; a510; d0.45),4999
5285845,RD (f13.5; a510; d0.45),3601
5285964,RD (f13.5; a510; d0.45),4998
5286099,RD (f9.0; a275),4706
5286134,RD (f13.5; a510; d0.45),5011
5286146,RD (f13.5; a510; d0.45),6257
5286753,RD (f13.5; a510; d0.45),5834
5286856,RD (f13.5; a510; d0.45),3599
5287348,RM (u4) (x18),4525
5287627,RD (f13.5; a510; d0.45),6097
5287686,RD (f13.5; a510; d0.45),3598
5287947,RA (x777),2107
5287953,RD (f12.0; a370; d0.4),12292
5288151,RM (u4) (x18),4711
5288488,RA (x777),2719
5288500,I (x66),141
5288514,RD (f13.5; a510; d0.45),5500
5288527,RD (f13.5; a510; d0.45),5453
5288672,RA (x777),3608
5288693,RD (f13.5; a510; d0.45),4550
5288696,RA (x777),2760
5289181,RA (x777),3539
5289318,RA (x777),3007
5289332,RA (x777),2005
5289766,RD (f13.5; a510; d0.45),5501
5289781,RD (f13.5; a510; d0.45),5212
5289805,RA (x777),3483
5290024,RD (f13.5; a510; d0.45),5207
5290121,RD (f13.5; a510; d0.45),5206
5290341,RD (f12.0; a370; d0.4),4970
5290342,RD (f13.5; a510; d0.45) (x24),6389
5290559,RD (f12.0; a370; d0.4),2825
5290612,RD (f21.0; a695; d0.45) (x26),5757
5291082,RD (f12.0; a370; d0.4),94543
5291201,RD (f13.5; a510; d0.45) (x24),4210
5291243,ON,145766
5291360,RD (f13.5; a510; d0.45) (x24),800
5291468,RD (f13.5; a510; d0.45),17020
5291532,RD (f13.5; a510; d0.45) (x24),8604
5291609,RD (f13.5; a510; d0.45) (x24),3224
5291908,RD (f13.5; a510; d0.45),50990
5291985,RD (f13.5; a510; d0.45) (x24),4502
5291998,RA (x777),2044
5292064,RD (f13.5; a510; d0.45),18186
5292804,RD (f21.0; a695; d0.45) (x26),18114
5292936,RD (f13.5; a510; d0.45),5780
5293024,RD (f13.5; a510; d0.45) (x24),18002
5293101,RD (f13.5; a510; d0.45),5514
5293137,RD (f13.5; a510; d0.45),5947
5293149,RD (f13.5; a510; d0.45),22029
5293253,RT (x253),1672
5293348,RD (f12.0; a370; d0.4),4312
5296322,RD (f13.5; a510; d0.45),5489
5293432,RA (x777),3154
5293659,RD (f21.0; a695; d0.45) (x26),14103
5293749,RD (f13.5; a510; d0.45) (x24),4648
5293859,RD (f13.5; a510; d0.45),7307
5293884,RD (f13.5; a510; d0.45) (x24),6954
5294775,RD (f13.5; a510; d0.45),5282
5293923,RT (x253),1315
5293993,RD (f13.5; a510; d0.45),8108
5294321,RT (x253),1313
5294422,RT (x253),1312
5295019,RD (f13.5; a510; d0.45),5304
5295069,RD (f13.5; a510; d0.45),247
5295171,RD (f12.0; a370; d0.4),3150
5295199,RA (x777),1594
5295220,RD (f13.5; a510; d0.45) (x24),6361
5295443,RD (f13.5; a510; d0.45) (x24),3588
5295647,RD (f13.5; a510; d0.45),6738
5295713,RD (f12.0; a370; d0.4),5420
5295758,RD (f13.5; a510; d0.45) (x24),7201
5296025,RD (f12.0; a370; d0.4),3817
5296159,RD (f13.5; a510; d0.45),10590
5296470,RD (f13.5; a510; d0.45),5481
5296495,RD (f13.5; a510; d0.45),3856
5296753,RD (f13.5; a510; d0.45),6207
5296911,RD (f13.5; a510; d0.45),5760
5297162,RD (f13.5; a510; d0.45),6241
5297209,CR 0.5 (c0.5; r0.0) SS3  (x959),20
5297308,ON,7270
5298147,RS (f18.0; a665),3949
5298702,RD (f12.0; a370; d0.4),60232
5298784,RD (f13.5; a510; d0.45),5624
5299058,RD (f13.5; a510; d0.45),5040
5299313,RD (f13.5; a510; d0.45),5564
5299544,RD (f13.5; a510; d0.45),6544
5299630,RD (f13.5; a510; d0.45),5449
5304271,RD (f13.5; a510; d0.45),5954
5304290,CR 0.5 (c0.5; r0.0) SS3  (x1108),140
5299774,RD (f13.5; a510; d0.45),5498
5299959,RD (f12.0; a370; d0.4),4033
5300154,RD (f13.5; a510; d0.45),5040
5300259,RD (f13.5; a510; d0.45),145390
5304785,RD (f13.5; a510; d0.45),5453
5300393,RD (f13.5; a510; d0.45),14834
5300426,RD (f12.0; a370; d0.4),5042
5300729,RD (f13.5; a510; d0.45),5519
5300919,RD (f13.5; a510; d0.45),5609
5301666,RM (f12.0; u4; d0.8) (x252),124
5301000,RD (f13.5; a510; d0.45),5559
5301197,RD (f13.5; a510; d0.45),5518
5301937,RD (f13.5; a510; d0.45),5755
5301291,RA (x445),47347
5302052,RD (f13.5; a510; d0.45),6663
5301383,RD (f12.0; a370; d0.4),4844
5302183,RD (f13.5; a510; d0.45),5542
5301433,RD (f13.5; a510; d0.45),9052
5301629,RD (f13.5; a510; d0.45),5564
5301784,RD (f13.5; a510; d0.45),7679
5301972,RD (f13.5; a510; d0.45),20
5302028,RD (f13.5; a510; d0.45),5449
5302325,RD (f13.5; a510; d0.45),6006
5302341,RD (f13.5; a510; d0.45),21632
5302358,RS (x7),2899
5302545,RD (f13.5; a510; d0.45),5005
5302805,RD (f13.5; a510; d0.45),6450
5302916,RD (f13.5; a510; d0.45),5951
5303197,RD (f13.5; a510; d0.45),5668
5303520,RD (f13.5; a510; d0.45),5724
5303724,RD (f13.5; a510; d0.45),6449
5303984,RD (f13.5; a510; d0.45),7085
5304038,RD (f13.5; a510; d0.45),5616
5304329,RD (f13.5; a510; d0.45),5489
5304387,RD (f13.5; a510; d0.45),5609
5304438,ON,60908
5304470,RD (f13.5; a510; d0.45),5499
5304507,RD (f13.5; a510; d0.45),5831
5304892,RD (f13.5; a510; d0.45),6819
5305343,RD (f13.5; a510; d0.45),5489
5305128,RD (f13.5; a510; d0.45),6224
5305166,RD (f13.5; a510; d0.45),8372
5305203,RD (f13.5; a510; d0.45),5702
5305223,RD (f13.5; a510; d0.45),5682
5305266,RD (f13.5; a510; d0.45),5508
5305277,RD (f13.5; a510; d0.45),5679
5306162,RD (f13.5; a510; d0.45),9940
5306231,RD (f30.0; a2020; d0.45) (x23),44755
5307300,RD (f13.5; a510; d0.45),5560
5307486,RD (f13.5; a510; d0.45),5977
5307562,RD (f13.5; a510; d0.45),1158
5307568,RD (f13.5; a510; d0.45),5938
5307624,RD (f13.5; a510; d0.45),5977
5307647,RD (f13.5; a510; d0.45),7440
5307751,RD (f13.5; a510; d0.45),6741
5307831,RD (f13.5; a510; d0.45),7485
5307839,RD (f13.5; a510; d0.45),6173
5308003,ON,96234
5308449,RD (f13.5; a510; d0.45),5791
5308592,RD (f13.5; a510; d0.45),5747
5308754,RD (f13.5; a510; d0.45),5455
5308783,RD (f13.5; a510; d0.45),5977
5308922,RD (f13.5; a510; d0.45),8343
5308946,RD (f13.5; a510; d0.45),5638
5308947,CR 2.0 (c2.0; r2.0) SS2  (x796),5699
5309252,RM (f12.0; u4; d0.8) (x252),2385
5309519,RD (f13.5; a510; d0.45),6064
5309530,RM (f12.0; u4; d0.8) (x252),2509
5309948,RD (f13.5; a510; d0.45),64942
5310170,RD (f13.5; a510; d0.45),5602
5310199,RD (f13.5; a510; d0.45),6740
5310263,RD (f30.0; a2020; d0.45) (x23),32795
5310323,RD (f13.5; a510; d0.45),5614
5328076,RD (f13.5; a510; d0.45),6547
5310347,RM (f12.0; u4; d0.8) (x252),4211
5310418,RD (f13.5; a510; d0.45),5666
5310421,RD (f13.5; a510; d0.45),5500
5310483,RD (f13.5; a510; d0.45),5965
5310491,RD (f13.5; a510; d0.45),5614
5310502,RD (f13.5; a510; d0.45),6123
5310573,RD (f13.5; a510; d0.45),6120
5310894,RD (f13.5; a510; d0.45),5799
5310918,RM (f12.0; u4; d0.8) (x252),3959
5310983,RD (f13.5; a510; d0.45),6489
5311027,RD (f13.5; a510; d0.45),6321
5311177,RD (f13.5; a510; d0.45),5630
5311207,RD (f13.5; a510; d0.45),5611
5311242,CR 0.5 (c0.5; r0.0) SS3  (x1109),19865
5311277,RD (f30.0; a2020; d0.45) (x23),32733
5311815,ON,3990
5311968,RD (f13.5; a510; d0.45),8148
5312001,RD (f13.5; a510; d0.45),6103
5312235,RD (f13.5; a510; d0.45),5623
5312521,RD (f13.5; a510; d0.45),5511
5312766,RD (f13.5; a510; d0.45),5534
5313201,RD (f13.5; a510; d0.45),5534
5313373,RM (f12.0; u4; d0.8) (x252),3730
5313559,RD (f13.5; a510; d0.45),5499
5313568,RD (f13.5; a510; d0.45),17845
5313722,RD (f13.5; a510; d0.45),8873
5313846,RD (f13.5; a510; d0.45),6165
5313875,RD (f13.5; a510; d0.45),8919
5314235,RD (f13.5; a510; d0.45),7366
5314463,E 1.0,24844
5314470,RD (f13.5; a510; d0.45),5395
5314594,RD (f13.5; a510; d0.45),6107
5314711,RD (f13.5; a510; d0.45),5478
5314836,RD (f13.5; a510; d0.45),5595
5314899,RD (f13.5; a510; d0.45),5511
5314966,RD (f13.5; a510; d0.45),5498
5315242,RD (f13.5; a510; d0.45),9741
5315359,RD (f13.5; a510; d0.45),5918
5315397,RD (f13.5; a510; d0.45),6632
5315422,RD (f13.5; a510; d0.45),5499
5315532,RD (f13.5; a510; d0.45),7506
5315566,RD (f13.5; a510; d0.45),5705
5315600,RD (f13.5; a510; d0.45),6031
5315888,RD (f13.5; a510; d0.45),5511
5315892,RD (f13.5; a510; d0.45),5498
5315947,RD (f13.5; a510; d0.45),6561
5316073,RD (f13.5; a510; d0.45),6237
5316230,E 1.0,21295
5316354,RD (f13.5; a510; d0.45),5989
5316598,RD (f13.5; a510; d0.45),5527
5316794,RM (f12.0; u4; d0.8) (x252),3324
5316801,RD (f13.5; a510; d0.45),5903
5317060,RD (f13.5; a510; d0.45),6050
5317084,RD (f13.5; a510; d0.45),5708
5317263,RD (f13.5; a510; d0.45),7306
5317439,RD (f13.5; a510; d0.45),6786
5317775,RS (f18.0; a665) (x6),240
5318035,RD (f13.5; a510; d0.45),130234
5318084,RD (f13.5; a510; d0.45),6249
5318094,RD (f13.5; a510; d0.45),5491
5318100,RD (f13.5; a510; d0.45),7810
5318177,E 1.0,22620
5318333,RD (f13.5; a510; d0.45),5640
5318372,RD (f13.5; a510; d0.45),6342
5318402,RD (f13.5; a510; d0.45),6198
5318440,RD (f13.5; a510; d0.45),6249
5318544,RM (f12.0; u4; d0.8) (x252),4109
5318553,RD (f13.5; a510; d0.45),5919
5318833,RD (f13.5; a510; d0.45),5672
5318974,RD (f13.5; a510; d0.45) (x52),120
5319001,RD (f13.5; a510; d0.45),7767
5319294,RD (f13.5; a510; d0.45),5498
5319557,RD (f13.5; a510; d0.45),25819
5319676,RD (f13.5; a510; d0.45),5580
5319853,RD (f13.5; a510; d0.45),7663
5319970,RS (f18.0; a665) (x6),3828
5320098,RD (f13.5; a510; d0.45),5513
5320135,OR,19192
5320196,RD (f13.5; a510; d0.45),7499
5320414,RD (f13.5; a510; d0.45),7001
5320462,RD (f13.5; a510; d0.45),5491
5320488,RS (f18.0; a665) (x6),4498
5320732,RD (f13.5; a510; d0.45),6055
5320824,RD (f13.5; a510; d0.45),5682
5320876,RD (f13.5; a510; d0.45),10670
5320893,RM (u4) (x18),13328
5320916,E 1.0,24166
5321004,RD (f13.5; a510; d0.45),5967
5321106,RD (f13.5; a510; d0.45),9292
5321192,RD (f13.5; a510; d0.45),6249
5321636,RD (f13.5; a510; d0.45),229937
5321761,RD (f13.5; a510; d0.45),5537
5321824,RD (f13.5; a510; d0.45),5852
5321833,RD (f13.5; a510; d0.45),6726
5321840,RD (f13.5; a510; d0.45),10114
5321871,RD (f13.5; a510; d0.45),5846
5322382,RD (f13.5; a510; d0.45),5566
5322396,RD (f13.5; a510; d0.45),6308
5322670,RD (f13.5; a510; d0.45),5617
5322743,RD (f13.5; a510; d0.45),3356
5322861,RD (f13.5; a510; d0.45),6099
5322871,RD (f13.5; a510; d0.45),5983
5323003,RD (f13.5; a510; d0.45),5916
5323017,RD (f13.5; a510; d0.45),6116
5323150,RD (f13.5; a510; d0.45),9876
5323272,RD (f13.5; a510; d0.45),7112
5323281,RD (f13.5; a510; d0.45),6462
5323525,RD (f13.5; a510; d0.45),5989
5324021,RD (f13.5; a510; d0.45),6266
5324101,RD (f13.5; a510; d0.45),7268
5324154,RD (f13.5; a510; d0.45),5628
5324194,RD (f13.5; a510; d0.45),6275
5324224,RD (f13.5; a510; d0.45),5749
5324425,RD (f13.5; a510; d0.45),76762
5324542,RD (f13.5; a510; d0.45),5759
5324664,RD (f13.5; a510; d0.45),7287
5324765,RD (f13.5; a510; d0.45),5519
5324810,RD (f13.5; a510; d0.45),5749
5325158,RD (f13.5; a510; d0.45),8100
5325211,RD (f13.5; a510; d0.45),6086
5325400,RD (f13.5; a510; d0.45),6293
5325724,RD (f13.5; a510; d0.45),6249
5325847,RD (f13.5; a510; d0.45),5997
5326001,RD (f13.5; a510; d0.45),6389
5326040,RD (f13.5; a510; d0.45),7410
5326088,RD (f13.5; a510; d0.45),6549
5326200,RD (f13.5; a510; d0.45),5510
5326376,RD (f13.5; a510; d0.45),5406
5326429,RD (f13.5; a510; d0.45),6114
5326449,RM (x25),104053
5326602,RD (f13.5; a510; d0.45),5749
5326635,RD (f13.5; a510; d0.45),6024
5326833,RD (f13.5; a510; d0.45),5666
5326897,RD (f13.5; a510; d0.45),5663
5326906,RD (f13.5; a510; d0.45),7490
5326990,RD (f13.5; a510; d0.45),6544
5326999,RD (f13.5; a510; d0.45),6734
5327224,RD (f13.5; a510; d0.45),5891
5327261,RD (f13.5; a510; d0.45),6390
5327332,RD (f13.5; a510; d0.45),6519
5327606,RD (f13.5; a510; d0.45),5491
5327822,RD (f13.5; a510; d0.45),5831
5327868,RD (f13.5; a510; d0.45),5696
5327885,RD (f13.5; a510; d0.45),6755
5327948,RD (f13.5; a510; d0.45),7139
5327992,RM (u4) (x18),4770
5328077,RD (f13.5; a510; d0.45),6087
5328442,RD (f13.5; a510; d0.45),5999
5328762,RD (f13.5; a510; d0.45),5879
5333363,RD (f13.5; a510; d0.45),7069
5336467,RD (f13.5; a510; d0.45),5511
5352428,RS (f18.0; a665),4196
5354435,RD (f13.5; a510; d0.45),229
5328186,RD (f13.5; a510; d0.45),5994
5328303,RD (f13.5; a510; d0.45),5549
5328498,RD (f13.5; a510; d0.45),5534
5328608,RD (f13.5; a510; d0.45),5774
5329016,RD (f13.5; a510; d0.45),5533
5334618,RM (u4) (x18),3749
5329065,RD (f13.5; a510; d0.45),7250
5331840,RD (f13.5; a510; d0.45),6806
5329157,RD (f13.5; a510; d0.45),5510
5329991,RD (f13.5; a510; d0.45),6298
5329174,RD (f13.5; a510; d0.45),5579
5331981,RD (f13.5; a510; d0.45),5511
5329315,RD (f13.5; a510; d0.45),6096
5329341,RD (f13.5; a510; d0.45),6664
5329599,CL 0.30 (x189),22428
5329612,RD (f13.5; a510; d0.45),5511
5329857,RD (f13.5; a510; d0.45),5572
5330025,RD (f13.5; a510; d0.45),6297
5330045,RD (f13.5; a510; d0.45),6014
5330186,RD (f13.5; a510; d0.45),6802
5330319,RD (f13.5; a510; d0.45),10095
5330522,RD (f13.5; a510; d0.45),6024
5330738,RD (f13.5; a510; d0.45),6250
5331313,RD (f13.5; a510; d0.45),6249
5331435,RAC (f24.0; au73.0; d2.72) (x116),47242
5331468,RD (f13.5; a510; d0.45),6093
5331609,RD (f13.5; a510; d0.45),7280
5331648,RD (f13.5; a510; d0.45),7017
5331806,RD (f13.5; a510; d0.45),5510
5332334,RD (f13.5; a510; d0.45),6018
5332600,RM (u4) (x18),11573
5332610,RD (f13.5; a510; d0.45),6249
5332690,RD (f13.5; a510; d0.45),6306
5332964,RD (f13.5; a510; d0.45),5517
5333237,RD (f13.5; a510; d0.45),7451
5333346,RD (f13.5; a510; d0.45),6007
5333406,RM (u4) (x18),6162
5333915,RD (f13.5; a510; d0.45),5511
5333985,RD (f13.5; a510; d0.45),5999
5334043,RD (f13.5; a510; d0.45),7483
5334148,RM (u4) (x18),3749
5334214,RD (f13.5; a510; d0.45),6066
5334398,RM (u4) (x18),3749
5334425,RD (f13.5; a510; d0.45),6236
5334643,RD (f13.5; a510; d0.45),7463
5334831,RD (f13.5; a510; d0.45),6430
5334972,RD (f13.5; a510; d0.45),5882
5335127,RD (f13.5; a510; d0.45),5998
5335138,RD (f13.5; a510; d0.45),7391
5335163,RD (f13.5; a510; d0.45),6054
5335222,RD (f13.5; a510; d0.45),5519
5335470,RD (f13.5; a510; d0.45),5775
5335720,RD (f13.5; a510; d0.45),6575
5335825,RD (f13.5; a510; d0.45),6602
5336186,RD (f13.5; a510; d0.45),5912
5336517,RD (f13.5; a510; d0.45),6445
5336625,RD (f13.5; a510; d0.45),126758
5336802,RD (f13.5; a510; d0.45),6051
5336853,RA (f24.0; au116.0) (x20),8483
5336914,RM (u4) (x18),4180
5336933,E 1.0 (x105),64030
5337160,RD (f13.5; a510; d0.45),5510
5337648,RD (f13.5; a510; d0.45),6354
5337741,RD (f13.5; a510; d0.45),7167
5337827,RD (f13.5; a510; d0.45),5732
5338375,I,98
5338388,RD (f13.5; a510; d0.45),5499
5338447,RD (f13.5; a510; d0.45),5511
5338778,RD (f13.5; a510; d0.45),5755
5339006,RD (f13.5; a510; d0.45),109170
5339108,RD (f13.5; a510; d0.45),6317
5339497,RD (f13.5; a510; d0.45),5751
5339556,RD (f13.5; a510; d0.45),5499
5339597,RD (f13.5; a510; d0.45),6726
5340244,RM (u4) (x18),4456
5340265,RD (f13.5; a510; d0.45),51475
5340497,RD (f13.5; a510; d0.45),6126
5341162,RD (f13.5; a510; d0.45),5749
5341415,RD (f13.5; a510; d0.45),5577
5341438,RD (f13.5; a510; d0.45),5612
5340869,RD (f13.5; a510; d0.45),5647
5340908,RD (f13.5; a510; d0.45),5777
5341075,RD (f13.5; a510; d0.45),6249
5341585,RD (f13.5; a510; d0.45),5569
5341717,RD (f13.5; a510; d0.45),5499
5341721,RD (f13.5; a510; d0.45),5460
5341782,RD (f13.5; a510; d0.45),6232
5342275,RD (f13.5; a510; d0.45),5749
5342299,RM (u4) (x18),5606
5342641,RD (f13.5; a510; d0.45),7495
5342704,RD (f13.5; a510; d0.45),5749
5343104,RD (f13.5; a510; d0.45),5588
5343160,RM (u4) (x18),4457
5343200,RS (f18.0; a665) (x6),4284
5343475,RS (f18.0; a665) (x6),4493
5343514,RM (u4) (x18),4329
5343602,RD (f13.5; a510; d0.45),7305
5343886,RS (f18.0; a665) (x6),7945
5344324,RD (f13.5; a510; d0.45),5692
5344344,RD (f13.5; a510; d0.45),6576
5344351,RD (f13.5; a510; d0.45),7445
5345376,RD (f13.5; a510; d0.45),12195
5345524,RD (f13.5; a510; d0.45),6066
5345854,RD (f13.5; a510; d0.45),5513
5345955,RD (f13.5; a510; d0.45),5854
5346131,RD (f13.5; a510; d0.45),5732
5346135,RD (f13.5; a510; d0.45),5827
5346136,RD (f13.5; a510; d0.45),6066
5346173,RD (f13.5; a510; d0.45),5979
5346358,RD (f13.5; a510; d0.45),10694
5346605,UT,615580
5346624,RD (f13.5; a510; d0.45),5631
5346704,RD (f13.5; a510; d0.45),6066
5346746,RD (f13.5; a510; d0.45),8767
5347120,RD (f13.5; a510; d0.45),6486
5348105,RM (u4) (x18),3667
5348120,RD (f13.5; a510; d0.45),6337
5348229,RD (f13.5; a510; d0.45),5881
5348560,RD (f13.5; a510; d0.45),7981
5348652,RS (f18.0; a665) (x6),4176
5348740,RD (f13.5; a510; d0.45),7418
5348881,RD (f13.5; a510; d0.45),5640
5349990,RM (u4) (x18),5198
5350021,RD (f13.5; a510; d0.45),6973
5350109,RD (f13.5; a510; d0.45),6748
5350182,RD (f13.5; a510; d0.45),5506
5350585,RD (f13.5; a510; d0.45),5507
5350686,RD (f13.5; a510; d0.45),6793
5350703,RD (f13.5; a510; d0.45),6370
5350839,RD (f13.5; a510; d0.45),7664
5350917,RD (f13.5; a510; d0.45),5547
5351160,RD (f13.5; a510; d0.45),6698
5351801,RD (f13.5; a510; d0.45),5723
5351917,RD (f15.0; a555; d0.45),9698
5351939,RAC (f24.0; au116.0),188
5352078,RD (f13.5; a510; d0.45),5815
5352145,RD (f13.5; a510; d0.45),6041
5352302,RM (u4) (x18),3600
5352733,E 1.0,1378184
5352880,RD (f13.5; a510; d0.45),11742
5353092,E 1.0,32506
5353154,RS (f18.0; a665),3656
5353254,RD (f15.0; a555; d0.45),10733
5353305,RS (f18.0; a665) (x6),3749
5353310,RM (u4) (x18),4379
5353322,RD (f13.5; a510; d0.45),6002
5353468,RD (f15.0; a555; d0.45),10421
5353885,RM (f12.0; u4; d0.8) (x252),3804
5353479,RD (f13.5; a510; d0.45),7403
5353494,RD (f13.5; a510; d0.45),6003
5353989,RD (f13.5; a510; d0.45),5735
5353667,RD (f13.5; a510; d0.45),6008
5353789,RD (f13.5; a510; d0.45),6335
5353822,RD (f13.5; a510; d0.45),5516
5353824,RD (f13.5; a510; d0.45),5515
5353844,RS (f18.0; a665),4905
5353851,RD (f13.5; a510; d0.45),6219
5354110,RA (f24.0; u128; au67.0) (x97),49733
5354195,RD (f13.5; a510; d0.45),6021
5354326,RD (f13.5; a510; d0.45),9271
5356743,RD (f13.5; a510; d0.45),7320
5356784,RD (f13.5; a510; d0.45),7186
5378558,RD (f12.0; a370; d0.4),8227
5354535,RD (f13.5; a510; d0.45),120
5356854,RD (f13.5; a510; d0.45),6174
5354682,RM (f12.0; u4; d0.8) (x252),2609
5354685,RD (f13.5; a510; d0.45),6751
5354901,RD (f13.5; a510; d0.45),5598
5355035,RS (f18.0; a665) (x6),3749
5355217,RD (f13.5; a510; d0.45),6006
5355545,RD (f15.0; a555; d0.45),99182
5355734,RD (f13.5; a510; d0.45),6444
5355745,RD (f13.5; a510; d0.45),6112
5355790,RD (f13.5; a510; d0.45),5960
5356071,RD (f15.0; a555; d0.45),11986
5356388,RD (f13.5; a510; d0.45),6111
5356389,RD (f13.5; a510; d0.45),9247
5356533,RM (u4) (x18),4175
5357312,RD (f13.5; a510; d0.45),5778
5357531,RD (f13.5; a510; d0.45),7494
5357539,RD (f15.0; a555; d0.45),9797
5357958,RM (f12.0; u4; d0.8) (x252),3128
5357959,RD (f15.0; a555; d0.45),10484
5358039,RD (f13.5; a510; d0.45),7014
5358049,RM (f12.0; u4; d0.8) (x252),2001
5358306,RD (f15.0; a555; d0.45),6002
5358337,RD (f15.0; a555; d0.45),8692
5358401,RD (f12.0; a370; d0.4),5034
5358425,RD (f13.5; a510; d0.45),6249
5358709,RD (f15.0; a555; d0.45),8062
5359209,RD (f13.5; a510; d0.45),6766
5359252,RD (f15.0; a555; d0.45),7656
5359283,RD (f15.0; a555; d0.45),6325
5359518,RM (u4) (x18),3999
5359521,RM (u4) (x18),7952
5359569,RD (f15.0; a555; d0.45),6263
5359634,RD (f12.0; a370; d0.4),5468
5359721,RD (f12.0; a370; d0.4),4977
5359827,RD (f13.5; a510; d0.45),7971
5359883,RD (f15.0; a555; d0.45),12483
5359937,RD (f13.5; a510; d0.45),7020
5360033,RS (f18.0; a665),3599
5360125,RD (f13.5; a510; d0.45),5856
5360193,RM (f12.0; u4; d0.8) (x252),2996
5360324,RM (f12.0; u4; d0.8) (x252),2875
5360367,RD (f15.0; a555; d0.45),11815
5360469,E 1.0,9344
5360479,RD (f15.0; a555; d0.45),9589
5360568,RS (f18.0; a550; d0.6),4150
5360880,RD (f15.0; a555; d0.45),6196
5361017,RM (f12.0; u4; d0.8) (x252),3212
5361210,RD (f15.0; a555; d0.45),6000
5361666,RD (f15.0; a555; d0.45),7698
5361680,RD (f15.0; a555; d0.45),9665
5361698,OR,75137
5361783,RS (f18.0; a665),4833
5361930,RD (f13.5; a510; d0.45),5996
5361964,RD (f15.0; a555; d0.45),6324
5362472,RM (f12.0; u4; d0.8) (x252),3322
5362474,RD (f15.0; a555; d0.45),6323
5363144,RM (u4) (x253),2390
5363460,RD (f15.0; a555; d0.45),15624
5363519,RS (f18.0; a550; d0.6),3979
5363687,RM (u4) (x18),4499
5364523,RD (f15.0; a555; d0.45),6215
5363690,ON,117551
5363744,RS (f18.0; a550; d0.6),3861
5363892,RM (f13.5; a785; u6) (x127),5108
5363988,RD (f13.5; a510; d0.45),6367
5364032,RD (f13.5; a510; d0.45),8017
5364527,RD (f15.0; a555; d0.45),8193
5364134,RD (f15.0; a555; d0.45),6325
5364143,RM (u4) (x253),2995
5364227,RD (f15.0; a555; d0.45),6073
5364366,RM (u4) (x18),4499
5364564,RD (f13.5; a510; d0.45),5519
5364685,RD (f15.0; a555; d0.45),5981
5364796,RD (f15.0; a555; d0.45),6325
5364842,RD (f12.0; a370; d0.4),6245
5365238,RD (f15.0; a555; d0.45),5944
5365344,RD (f15.0; a555; d0.45),6009
5365483,RM (f12.0; u4; d0.8) (x252),4506
5365871,RD (f13.5; a510; d0.45),6164
5365968,RS (f18.0; a550; d0.6),3639
5365992,RD (f15.0; a555; d0.45),6380
5366138,RD (f15.0; a555; d0.45),6326
5366291,RD (f15.0; a555; d0.45),39124
5366366,RD (f15.0; a555; d0.45),7023
5367022,RM (f12.0; u4; d0.8) (x252),4189
5366436,RD (f15.0; a555; d0.45),28071
5366479,RM (f12.0; u4; d0.8) (x252),3029
5366623,RD (f30.0; a1390; d0.45),23588
5367488,RD (f12.0; a370; d0.4),7252
5366760,RD (f13.5; a510; d0.45),5499
5366828,RD (f15.0; a555; d0.45),10515
5366977,RD (f12.0; a370; d0.4),6448
5367209,RD (f24.0; a555; d0.45),8398
5367253,RD (f30.0; a1390; d0.45),21345
5367819,RD (f15.0; a555; d0.45),7102
5367967,RD (f15.0; a555; d0.45),10123
5368229,RD (f15.0; a555; d0.45),10799
5368442,RD (f24.0; a555; d0.45),6991
5368549,RM (f12.0; u4; d0.8) (x252),6005
5368618,RD (f30.0; a1390; d0.45),24927
5368641,RD (f13.5; a510; d0.45),6226
5368770,RA (x459),117577
5369028,RA (x96),230033
5369315,RD (f24.0; a555; d0.45),7799
5369447,RM (u4) (x18),4535
5369572,RD (f24.0; a555; d0.45),10357
5369761,RD (f15.0; a555; d0.45),6324
